step,entity_id,timestamp,mean_error,max_error,std_error,drift_detected,drift_score,retrained,retrain_reason,mae,rmse,smape
27,106,2016-08-27 02:00:00,16.791666666666668,42.0,12.436435604929393,True,0.485,False,no_drift_consecutive_5/2,16.791666666666668,20.895573693966863,10.821226344756429
28,106,2016-08-28 02:00:00,31.541666666666668,84.0,23.75391049677692,True,0.485,False,no_drift_consecutive_6/2,31.541666666666668,39.48575692575742,18.914564975265936
29,106,2016-08-29 02:00:00,31.708333333333332,114.0,33.05485235012991,True,0.485,False,no_drift_consecutive_7/2,31.708333333333332,45.8043847973823,18.363861862569788
30,106,2016-08-30 02:00:00,58.041666666666664,146.0,53.793183557233554,True,0.485,False,no_drift_consecutive_8/2,58.041666666666664,79.13622221629402,29.143394573963572
31,106,2016-08-31 02:00:00,47.541666666666664,114.0,27.352603725341318,True,0.5141666666666667,True,drift_detected_consecutive_1_threshold_0.514,47.541666666666664,54.84865540740265,26.585184880997637
32,106,2016-09-01 02:00:00,30.166666666666668,74.0,27.185576241006103,True,0.5391666666666667,False,cooldown_period,30.166666666666668,40.608907068934194,17.73742357831089
33,106,2016-09-02 02:00:00,13.5,31.0,9.596006113656522,True,0.5569444444444445,False,cooldown_period,13.5,16.563010998406458,9.782973289061532
34,106,2016-09-03 02:00:00,13.75,84.0,17.59083568225228,True,0.5569444444444445,False,no_drift_consecutive_1/2,13.75,22.327113561766108,8.568706399499753
35,106,2016-09-04 02:00:00,16.416666666666668,53.0,12.938690900636827,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,16.416666666666668,20.902551678363736,10.76273075119099
36,106,2016-09-05 02:00:00,66.91666666666667,229.0,70.16463773788679,True,0.5405555555555556,False,cooldown_period,66.91666666666667,96.95832438046084,31.94041424147628
37,106,2016-09-06 02:00:00,31.041666666666668,94.0,27.261815735974412,True,0.5405555555555556,False,cooldown_period,31.041666666666668,41.31333521596467,18.01846202866948
38,106,2016-09-07 02:00:00,24.541666666666668,64.0,18.79489994357216,True,0.5405555555555556,False,no_drift_consecutive_1/2,24.541666666666668,30.911836999225176,15.333322023206533
39,106,2016-09-08 02:00:00,25.541666666666668,74.0,21.311145688478494,True,0.5405555555555556,True,drift_detected_consecutive_1_threshold_0.541,25.541666666666668,33.2647210519894,17.791068805812273
40,106,2016-09-09 02:00:00,106.08333333333333,136.0,24.877896257968082,True,0.5405555555555556,False,cooldown_period,106.08333333333333,108.9613845971743,79.47137584156732
41,106,2016-09-10 02:00:00,41.208333333333336,63.0,18.28017862482628,True,0.545,False,cooldown_period,41.208333333333336,45.080945716196624,24.943284944272605
42,106,2016-09-11 02:00:00,86.41666666666667,136.0,40.39690238399749,True,0.59,False,no_drift_consecutive_1/2,86.41666666666667,95.39260977664884,63.85786738328406
43,106,2016-09-12 02:00:00,127.25,136.0,4.389855730355308,True,0.66,True,drift_detected_consecutive_1_threshold_0.660,127.25,127.32569785135024,100.78415822090794
44,106,2016-09-13 02:00:00,3.75,10.0,4.841229182759271,True,0.67,False,cooldown_period,3.75,6.123724356957945,6.25358224842381
45,106,2016-09-14 02:00:00,4.583333333333333,10.0,4.982608642958915,True,0.67,False,cooldown_period,4.583333333333333,6.7700320038633,7.563661671988864
46,106,2016-09-15 02:00:00,2.9166666666666665,10.0,4.545296714431548,True,0.645,False,no_drift_consecutive_1/2,2.9166666666666665,5.400617248673217,4.636452959960697
47,106,2016-09-16 02:00:00,39.0,64.0,29.748949561287034,True,0.68,True,drift_detected_consecutive_1_threshold_0.680,39.0,49.05099387372289,6.0427413411938105
48,106,2016-09-17 02:00:00,64.0,64.0,0.0,True,0.69,False,cooldown_period,64.0,64.0,
49,106,2016-09-18 02:00:00,64.0,64.0,0.0,True,0.7,False,cooldown_period,64.0,64.0,
50,106,2016-09-19 02:00:00,64.0,64.0,0.0,True,0.7,False,no_drift_consecutive_1/2,64.0,64.0,
51,106,2016-09-20 02:00:00,64.0,64.0,0.0,True,0.7,True,drift_detected_consecutive_1_threshold_0.700,64.0,64.0,
52,106,2016-09-21 02:00:00,0.0,0.0,0.0,True,0.64,False,cooldown_period,0.0,0.0,
53,106,2016-09-22 02:00:00,0.0,0.0,0.0,True,0.595,False,cooldown_period,0.0,0.0,
54,106,2016-09-23 02:00:00,0.0,0.0,0.0,True,0.565,False,no_drift_consecutive_1/2,0.0,0.0,
55,106,2016-09-24 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
56,106,2016-09-25 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
57,106,2016-09-26 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
58,106,2016-09-27 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,no_drift_consecutive_1/2,0.0,0.0,
59,106,2016-09-28 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
60,106,2016-09-29 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
61,106,2016-09-30 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
62,106,2016-10-01 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,no_drift_consecutive_1/2,0.0,0.0,
63,106,2016-10-02 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
64,106,2016-10-03 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
65,106,2016-10-04 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
66,106,2016-10-05 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,no_drift_consecutive_1/2,0.0,0.0,
67,106,2016-10-06 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
68,106,2016-10-07 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
69,106,2016-10-08 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
70,106,2016-10-09 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,no_drift_consecutive_1/2,0.0,0.0,
71,106,2016-10-10 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
72,106,2016-10-11 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
73,106,2016-10-12 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
74,106,2016-10-13 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,no_drift_consecutive_1/2,0.0,0.0,
75,106,2016-10-14 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
76,106,2016-10-15 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
77,106,2016-10-16 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
78,106,2016-10-17 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,no_drift_consecutive_1/2,0.0,0.0,
79,106,2016-10-18 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
80,106,2016-10-19 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
81,106,2016-10-20 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
82,106,2016-10-21 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,no_drift_consecutive_1/2,0.0,0.0,
83,106,2016-10-22 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
84,106,2016-10-23 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
85,106,2016-10-24 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
86,106,2016-10-25 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,no_drift_consecutive_1/2,0.0,0.0,
87,106,2016-10-26 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
88,106,2016-10-27 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
89,106,2016-10-28 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
90,106,2016-10-29 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,no_drift_consecutive_1/2,0.0,0.0,
91,106,2016-10-30 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
92,106,2016-10-31 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
93,106,2016-11-01 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
94,106,2016-11-02 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,no_drift_consecutive_1/2,0.0,0.0,
95,106,2016-11-03 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,True,drift_detected_consecutive_1_threshold_0.557,0.0,0.0,
96,106,2016-11-04 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
97,106,2016-11-05 02:00:00,0.0,0.0,0.0,True,0.5569444444444445,False,cooldown_period,0.0,0.0,
98,106,2016-11-06 02:00:00,43.125,210.0,68.38025573950422,True,0.5455555555555556,False,no_drift_consecutive_1/2,43.125,80.84321245472621,
99,106,2016-11-07 02:00:00,121.54166666666667,252.0,49.823838978500596,True,0.5405555555555556,True,drift_detected_consecutive_1_threshold_0.541,121.54166666666667,131.3574956622829,
100,106,2016-11-08 02:00:00,40.833333333333336,138.0,41.929173084566735,True,0.5405555555555556,False,cooldown_period,40.833333333333336,58.52705926891139,37.46696914812751
101,106,2016-11-09 02:00:00,37.333333333333336,95.0,27.775388786157833,True,0.5405555555555556,False,cooldown_period,37.333333333333336,46.53224688320993,40.5502158697467
102,106,2016-11-10 02:00:00,58.125,178.0,62.71118487425775,True,0.5405555555555556,False,no_drift_consecutive_1/2,58.125,85.50560410483826,47.18460816722605
103,106,2016-11-11 02:00:00,10.583333333333334,32.0,8.31623245359473,True,0.5405555555555556,True,drift_detected_consecutive_1_threshold_0.541,10.583333333333334,13.459816739713311,14.625100644122382
104,106,2016-11-12 02:00:00,67.75,158.0,65.20943822280125,True,0.5405555555555556,False,cooldown_period,67.75,94.0336819088423,54.04569236852507
105,106,2016-11-13 02:00:00,18.375,73.0,17.077793817313367,True,0.5405555555555556,False,cooldown_period,18.375,25.0856864898425,24.486531515477065
106,106,2016-11-14 02:00:00,54.791666666666664,126.0,37.922046321661256,True,0.5405555555555556,False,no_drift_consecutive_1/2,54.791666666666664,66.63488825932953,56.248125777461354
107,106,2016-11-15 02:00:00,60.875,127.0,39.299398320245736,True,0.5555555555555556,True,drift_detected_consecutive_1_threshold_0.556,60.875,72.45832135326717,60.83812375233247
108,106,2016-11-16 02:00:00,39.708333333333336,116.0,34.54764725065306,True,0.5555555555555556,False,cooldown_period,39.708333333333336,52.63356026972398,41.445078993809474
109,106,2016-11-17 02:00:00,25.083333333333332,64.0,24.767109686481835,True,0.5555555555555556,False,cooldown_period,25.083333333333332,35.25029550703559,38.5149482602696
110,106,2016-11-18 02:00:00,50.125,64.0,20.085883309760945,True,0.5555555555555556,False,no_drift_consecutive_1/2,50.125,53.99961419615268,72.5618019997143
111,106,2016-11-19 02:00:00,40.833333333333336,105.0,30.791864004780365,True,0.5555555555555556,True,drift_detected_consecutive_1_threshold_0.556,40.833333333333336,51.1419592898043,39.439807517751284
112,106,2016-11-20 02:00:00,84.91666666666667,169.0,42.90388159077865,True,0.5555555555555556,False,cooldown_period,84.91666666666667,95.13980940349488,
113,106,2016-11-21 02:00:00,88.29166666666667,190.0,52.81215072205343,True,0.5541666666666667,False,cooldown_period,88.29166666666667,102.88120171667255,
114,106,2016-11-22 02:00:00,97.91666666666667,190.0,62.078523303599574,True,0.5541666666666667,False,no_drift_consecutive_1/2,97.91666666666667,115.9371237639897,
115,106,2016-11-23 02:00:00,66.25,159.0,49.12759747161806,True,0.5541666666666667,True,drift_detected_consecutive_1_threshold_0.554,66.25,82.47777478407946,
116,106,2016-11-24 02:00:00,26.166666666666668,83.0,23.093409353223606,True,0.5541666666666667,False,cooldown_period,26.166666666666668,34.899856733230294,40.77384847100919
117,106,2016-11-25 02:00:00,39.208333333333336,54.0,20.18452205417695,True,0.5541666666666667,False,cooldown_period,39.208333333333336,44.09884730163968,48.99854006572147
118,106,2016-11-26 02:00:00,46.875,95.0,24.53112393810497,True,0.5541666666666667,False,no_drift_consecutive_1/2,46.875,52.905970047497156,59.27115148744624
119,106,2016-11-27 02:00:00,70.75,240.0,63.97411585946303,True,0.5491666666666667,True,drift_detected_consecutive_1_threshold_0.549,70.75,95.38474720834563,73.1576894500148
120,106,2016-11-28 02:00:00,92.83333333333333,230.0,75.09420010153173,True,0.5391666666666667,False,cooldown_period,92.83333333333333,119.40337795333375,118.38844841527978
121,106,2016-11-29 02:00:00,94.0,189.0,65.91977447372425,True,0.5391666666666667,False,cooldown_period,94.0,114.81035086901645,115.96479774557254
122,106,2016-11-30 02:00:00,65.04166666666667,116.0,36.48798793971639,True,0.5391666666666667,False,no_drift_consecutive_1/2,65.04166666666667,74.57742062224106,108.78048792032867
123,106,2016-12-01 02:00:00,25.458333333333332,53.0,10.77024901703247,True,0.5391666666666667,True,drift_detected_consecutive_1_threshold_0.539,25.458333333333332,27.642811000330628,75.4714229544953
124,106,2016-12-02 02:00:00,23.541666666666668,54.0,20.888551822044107,True,0.5391666666666667,False,cooldown_period,23.541666666666668,31.472871916408685,27.06293673394724
125,106,2016-12-03 02:00:00,47.541666666666664,156.0,40.86051391285017,True,0.5391666666666667,False,cooldown_period,47.541666666666664,62.68805042962069,55.55504889547544
126,106,2016-12-04 02:00:00,65.875,365.0,78.45450512876873,True,0.5341666666666667,False,no_drift_consecutive_1/2,65.875,102.44327698780432,57.9343386318494
127,106,2016-12-05 02:00:00,85.20833333333333,178.0,48.54635170524031,True,0.5341666666666667,True,drift_detected_consecutive_1_threshold_0.534,85.20833333333333,98.06736630160583,80.08961688213482
128,106,2016-12-06 02:00:00,82.83333333333333,115.0,11.813363431112899,True,0.5491666666666667,False,cooldown_period,82.83333333333333,83.67148060520184,78.20173531057067
129,106,2016-12-07 02:00:00,424.75,761.0,262.1978022409799,True,0.47055555555555556,False,cooldown_period,424.75,499.1595436330953,135.47885925449722
130,106,2016-12-08 02:00:00,498.1666666666667,658.0,80.25670619262223,True,0.37777777777777777,False,no_drift_consecutive_1/2,498.1666666666667,504.5900976700461,158.4701743400395
131,106,2016-12-09 02:00:00,458.625,574.0,66.46227783487412,True,0.37777777777777777,False,no_drift_consecutive_2/2,458.625,463.4157150982258,155.81640418383003
132,106,2016-12-10 02:00:00,521.7916666666666,698.0,132.25574315402042,True,0.37777777777777777,False,no_drift_consecutive_3/2,521.7916666666666,538.2918585674504,157.80574784806277
133,106,2016-12-11 02:00:00,402.7083333333333,802.0,247.6409496237558,True,0.4280555555555556,False,no_drift_consecutive_4/2,402.7083333333333,472.75791021057137,133.9292869492982
134,106,2016-12-12 02:00:00,75.25,344.0,66.22011904751204,True,0.41805555555555557,False,no_drift_consecutive_5/2,75.25,100.23804999433432,64.50834857623389
135,106,2016-12-13 02:00:00,461.625,1095.0,394.044711136947,True,0.40305555555555556,False,no_drift_consecutive_6/2,461.625,606.9339955876586,108.96570051876833
136,106,2016-12-14 02:00:00,511.0416666666667,667.0,80.20103862932338,True,0.40305555555555556,False,no_drift_consecutive_7/2,511.0416666666667,517.296618649945,159.32310744535016
137,106,2016-12-15 02:00:00,447.375,584.0,59.96791676944153,True,0.40305555555555556,False,no_drift_consecutive_8/2,447.375,451.3762750374311,155.04066792859433
138,106,2016-12-16 02:00:00,461.6666666666667,563.0,61.50993596340532,True,0.40305555555555556,False,no_drift_consecutive_9/2,461.6666666666667,465.74626496981523,156.1126494766353
139,106,2016-12-17 02:00:00,499.0833333333333,647.0,70.74185269147411,True,0.40305555555555556,False,no_drift_consecutive_10/2,499.0833333333333,504.0720021319706,158.65447672498718
140,106,2016-12-18 02:00:00,753.9583333333334,2041.0,535.5163769022901,True,0.40305555555555556,False,no_drift_consecutive_11/2,753.9583333333334,924.7869799761096,160.70061899100452
141,106,2016-12-19 02:00:00,558.25,1302.0,304.7919030529956,True,0.40305555555555556,False,no_drift_consecutive_12/2,558.25,636.0355073945689,152.9734361962003
142,106,2016-12-20 02:00:00,595.0416666666666,1469.0,429.9982053418621,True,0.40555555555555556,False,no_drift_consecutive_13/2,595.0416666666666,734.1478336593159,150.79257040903855
143,106,2016-12-21 02:00:00,490.0416666666667,1376.0,322.59668824073333,True,0.44305555555555554,False,no_drift_consecutive_14/2,490.0416666666667,586.6936665188515,146.45236378331538
144,106,2016-12-22 02:00:00,432.7916666666667,1106.0,247.37858624091848,True,0.44305555555555554,False,no_drift_consecutive_15/2,432.7916666666667,498.50254930809194,139.8989949354302
145,106,2016-12-23 02:00:00,568.9166666666666,1427.0,366.0857045222546,True,0.44305555555555554,False,no_drift_consecutive_16/2,568.9166666666666,676.5241434469775,156.57633577842924
146,106,2016-12-24 02:00:00,427.8333333333333,999.0,238.78663186107292,True,0.44305555555555554,False,no_drift_consecutive_17/2,427.8333333333333,489.95960717865984,140.26749341386662
147,106,2016-12-25 02:00:00,418.5833333333333,1105.0,286.2683642823441,True,0.4330555555555556,False,no_drift_consecutive_18/2,418.5833333333333,507.11101677377644,142.47940053571244
148,106,2016-12-26 02:00:00,313.75,970.0,279.60571197074404,True,0.39805555555555555,False,no_drift_consecutive_19/2,313.75,420.2599394025877,136.9406388797187
149,106,2016-12-27 02:00:00,276.9166666666667,760.0,173.86630799426194,True,0.39305555555555555,False,no_drift_consecutive_20/2,276.9166666666667,326.97451480709213,121.87342494943955
150,106,2016-12-28 02:00:00,379.6666666666667,437.0,24.22234964288606,True,0.39305555555555555,False,no_drift_consecutive_21/2,379.6666666666667,380.43856271413915,149.46170399664294
151,106,2016-12-29 02:00:00,375.9583333333333,396.0,13.007943620043186,True,0.39305555555555555,False,no_drift_consecutive_22/2,375.9583333333333,376.1832997356475,149.16810780198884
152,106,2016-12-30 02:00:00,370.9583333333333,386.0,10.105605567648526,True,0.39305555555555555,False,no_drift_consecutive_23/2,370.9583333333333,371.09595569519934,148.6718540459374
153,106,2016-12-31 02:00:00,158.45833333333334,396.0,136.36408959310202,True,0.3547222222222222,False,no_drift_consecutive_24/2,158.45833333333334,209.05551495555753,145.47738814395802
154,106,2017-01-01 02:00:00,127.83333333333333,822.0,163.02828657083475,True,0.3547222222222222,False,no_drift_consecutive_25/2,127.83333333333333,207.17042099038497,114.27310977485841
155,106,2017-01-02 02:00:00,123.0,844.0,164.4594681575575,True,0.3736111111111111,False,no_drift_consecutive_26/2,123.0,205.36775955993352,110.3718269679149
156,106,2017-01-03 02:00:00,126.91666666666667,833.0,166.61855555596307,True,0.39361111111111113,False,no_drift_consecutive_27/2,126.91666666666667,209.4506704055476,112.37683501149228
157,106,2017-01-04 02:00:00,147.41666666666666,844.0,192.1852224345624,True,0.4,False,no_drift_consecutive_28/2,147.41666666666666,242.21237237873157,121.65031392080188
158,106,2017-01-05 02:00:00,353.5833333333333,823.0,156.02561666455784,True,0.4,False,no_drift_consecutive_29/2,353.5833333333333,386.47789932500234,138.79916271614033
159,106,2017-01-06 02:00:00,351.7083333333333,366.0,9.697418757357834,True,0.4,False,no_drift_consecutive_30/2,351.7083333333333,351.8419981563694,146.6122838994765
160,106,2017-01-07 02:00:00,156.33333333333334,366.0,131.29980536500764,True,0.48,False,no_drift_consecutive_31/2,156.33333333333334,204.1561902073998,145.260097600547
161,106,2017-01-08 02:00:00,119.75,824.0,165.5848850791239,True,0.52,True,drift_detected_consecutive_1_threshold_0.520,119.75,204.34876233211364,101.62142353973071
162,106,2017-01-09 02:00:00,114.83333333333333,887.0,202.85188904441802,True,0.44,False,cooldown_period,114.83333333333333,233.09994279993577,
163,106,2017-01-10 02:00:00,106.5,898.0,210.80421406287556,True,0.3858333333333333,False,cooldown_period,106.5,236.17931041195516,
164,106,2017-01-11 02:00:00,105.70833333333333,898.0,208.88263833363993,True,0.3858333333333333,False,no_drift_consecutive_1/2,105.70833333333333,234.1072581816577,
165,106,2017-01-12 02:00:00,410.5,877.0,153.95210294114204,True,0.3852777777777778,False,no_drift_consecutive_2/2,410.5,438.4193198297721,
166,106,2017-01-13 02:00:00,421.5416666666667,470.0,15.702916838034334,True,0.3902777777777778,False,no_drift_consecutive_3/2,421.5416666666667,421.83404122158436,
167,106,2017-01-14 02:00:00,139.66666666666666,460.0,199.6143504082031,True,0.3902777777777778,False,no_drift_consecutive_4/2,139.66666666666666,243.62402727700456,
168,106,2017-01-15 02:00:00,145.95833333333334,1417.0,319.5368365784383,True,0.38027777777777777,False,no_drift_consecutive_5/2,145.95833333333334,351.2942142990687,
169,106,2017-01-16 02:00:00,116.45833333333333,888.0,199.8928836416033,True,0.38027777777777777,False,no_drift_consecutive_6/2,116.45833333333333,231.3432694792164,
170,106,2017-01-17 02:00:00,80.0,898.0,183.17841939850157,True,0.38027777777777777,False,no_drift_consecutive_7/2,80.0,199.88580072964996,
171,106,2017-01-18 02:00:00,88.0,898.0,183.80945750060485,True,0.38027777777777777,False,no_drift_consecutive_8/2,88.0,203.78890221664835,
172,106,2017-01-19 02:00:00,174.20833333333334,877.0,146.76454475527194,True,0.38027777777777777,False,no_drift_consecutive_9/2,174.20833333333334,227.7901995257917,
173,106,2017-01-20 02:00:00,144.75,180.0,12.699245384405065,True,0.3908333333333333,False,no_drift_consecutive_10/2,144.75,145.30599895851972,
174,106,2017-01-21 02:00:00,201.45833333333334,1115.0,320.6176304112978,True,0.40555555555555556,False,no_drift_consecutive_11/2,201.45833333333334,378.6570017839364,
175,106,2017-01-22 02:00:00,95.54166666666667,887.0,193.57233341541578,True,0.47055555555555556,False,no_drift_consecutive_12/2,95.54166666666667,215.8667606032326,
176,106,2017-01-23 02:00:00,88.375,867.0,188.37148857598737,True,0.46555555555555556,False,no_drift_consecutive_13/2,88.375,208.07200276186447,
177,106,2017-01-24 02:00:00,93.5,866.0,187.45843983845236,True,0.46555555555555556,False,no_drift_consecutive_14/2,93.5,209.48249728000349,
178,106,2017-01-25 02:00:00,92.25,867.0,190.71144214930226,True,0.47055555555555556,False,no_drift_consecutive_15/2,92.25,211.8511663094321,
179,106,2017-01-26 02:00:00,392.7916666666667,876.0,155.18348794428988,True,0.38555555555555554,False,no_drift_consecutive_16/2,392.7916666666667,422.3354215944163,
